Date,gold_oz_usd_price,gold_kg_usd_price,gold_oz_gbp_price,gold_kg_gbp_price
1982-11-01 09:00:00+00:00,426.75,13720.31,254.24,8173.99
1982-11-30 09:00:00+00:00,428.25,13768.54,265.75,8544.05
1982-12-01 09:00:00+00:00,440,14146.31,269.24,8656.25
1982-12-30 09:00:00+00:00,457.25,14700.91,282.17,9071.96
1983-01-04 09:00:00+00:00,452.75,14556.23,278.19,8944
1983-01-31 09:00:00+00:00,503,16171.8,327.79,10538.68
1983-02-01 09:00:00+00:00,508.5,16348.63,333.95,10736.73
1983-03-01 09:00:00+00:00,414.5,13326.47,274.74,8833.08
1983-03-30 09:00:00+00:00,417.25,13414.88,285.94,9193.17
1983-04-05 09:00:00+00:00,425.75,13688.16,285.03,9163.91
1983-05-03 09:00:00+00:00,431,13856.95,273.13,8781.32
1983-05-31 09:00:00+00:00,439,14114.16,272.5,8761.07
1983-06-01 09:00:00+00:00,416.25,13382.73,261.55,8409.02
1983-06-30 09:00:00+00:00,416.75,13398.8,272.44,8759.14
1983-07-01 09:00:00+00:00,416.75,13398.8,271.68,8734.7
1983-08-01 09:00:00+00:00,413.25,13286.28,272.65,8765.89
1983-08-30 09:00:00+00:00,418.85,13466.32,279.33,8980.66
1983-09-01 09:00:00+00:00,415.8,13368.26,276.56,8891.6
1983-09-30 09:00:00+00:00,404,12988.88,270.11,8684.23
1983-10-03 09:00:00+00:00,393.5,12651.3,264.09,8490.68
1983-10-31 09:00:00+00:00,383.5,12329.79,256.57,8248.91
1983-11-01 09:00:00+00:00,376,12088.66,251.59,8088.79
1983-11-30 09:00:00+00:00,405.75,13045.15,277.19,8911.85
1983-12-01 09:00:00+00:00,398.5,12812.05,272.44,8759.14
1983-12-30 09:00:00+00:00,381.5,12265.49,262.98,8454.99
1984-01-03 09:00:00+00:00,384,12345.87,267.32,8594.53
1984-01-30 09:00:00+00:00,369.25,11871.65,262.53,8440.52
1984-02-01 09:00:00+00:00,377.25,12128.85,268.33,8627
1984-03-01 09:00:00+00:00,395.25,12707.56,265.89,8548.55
1984-03-30 09:00:00+00:00,388.5,12490.55,269.14,8653.04
1984-04-02 09:00:00+00:00,387.25,12450.36,268.64,8636.96
1984-04-30 09:00:00+00:00,376.2,12095.09,269.2,8654.97
1984-05-01 09:00:00+00:00,376.4,12101.52,269.53,8665.58
1984-05-30 09:00:00+00:00,384.75,12369.98,278,8937.89
1984-06-01 09:00:00+00:00,389.4,12519.48,279.68,8991.91
1984-07-02 09:00:00+00:00,370.45,11910.23,274.98,8840.8
1984-07-30 09:00:00+00:00,339.15,10903.91,259.09,8329.92
1984-08-01 09:00:00+00:00,337.35,10846.04,259.34,8337.96
1984-08-30 09:00:00+00:00,348.75,11212.56,265.96,8550.8
1984-09-03 09:00:00+00:00,346.2,11130.57,264.88,8516.08
1984-10-01 09:00:00+00:00,344.75,11083.95,279.6,8989.34
1984-10-30 09:00:00+00:00,335.65,10791.38,277.01,8906.07
1984-11-01 09:00:00+00:00,333.85,10733.51,273.2,8783.57
1984-11-30 09:00:00+00:00,328.6,10564.72,273.67,8798.68
1984-12-03 09:00:00+00:00,327.7,10535.78,274.92,8838.87
1984-12-31 09:00:00+00:00,309,9934.57,265.69,8542.12
1985-01-02 09:00:00+00:00,306.25,9846.15,267.19,8590.35
1985-01-30 09:00:00+00:00,303,9741.66,270.57,8699.01
1985-02-01 09:00:00+00:00,304.8,9799.53,270.09,8683.58
1985-03-01 09:00:00+00:00,288.1,9262.62,267.55,8601.92
1985-04-01 09:00:00+00:00,324.65,10437.72,262.56,8441.49
1985-04-30 09:00:00+00:00,324.65,10437.72,261.39,8403.87
1985-05-01 09:00:00+00:00,315.6,10146.76,256.69,8252.76
1985-05-30 09:00:00+00:00,315,10127.47,246.87,7937.04
1985-06-03 09:00:00+00:00,316.85,10186.95,244.77,7869.53
1985-07-01 09:00:00+00:00,315.35,10138.72,239.48,7699.45
1985-07-30 09:00:00+00:00,323.25,10392.71,227.05,7299.82
1985-08-01 09:00:00+00:00,326.75,10505.24,231.82,7453.18
1985-08-30 09:00:00+00:00,335.75,10794.6,239.82,7710.38
1985-09-02 09:00:00+00:00,335.45,10784.95,241.98,7779.83
1985-09-30 09:00:00+00:00,326.5,10497.2,233.05,7492.72
1985-10-01 09:00:00+00:00,323.15,10389.5,229.97,7393.7
1985-10-30 09:00:00+00:00,326.8,10506.85,226.32,7276.35
1985-11-01 09:00:00+00:00,324.65,10437.72,226.24,7273.77
1985-12-02 09:00:00+00:00,323.95,10415.22,216.73,6968.02
1985-12-30 09:00:00+00:00,326.15,10485.95,226.65,7286.96
1986-01-02 09:00:00+00:00,327.1,10516.49,224.3,7211.4
1986-01-30 09:00:00+00:00,355.4,11426.36,253.13,8138.31
1986-02-03 09:00:00+00:00,347.35,11167.55,249.95,8036.07
1986-03-03 09:00:00+00:00,339.45,10913.56,236.52,7604.28
1986-04-01 09:00:00+00:00,333.7,10728.69,227.91,7327.47
1986-04-30 09:00:00+00:00,344.75,11083.95,223.36,7181.18
1986-05-01 09:00:00+00:00,345.6,11111.28,224.63,7222.01
1986-05-30 09:00:00+00:00,343.35,11038.94,231.45,7441.28
1986-06-02 09:00:00+00:00,343,11027.69,233.1,7494.33
1986-06-30 09:00:00+00:00,345.5,11108.07,225.89,7262.52
1986-07-01 09:00:00+00:00,345.65,11112.89,224.13,7205.94
1986-07-30 09:00:00+00:00,351.35,11296.15,235.17,7560.88
1986-08-01 09:00:00+00:00,360.5,11590.33,241.62,7768.25
1986-09-01 09:00:00+00:00,392,12603.07,263.09,8458.53
1986-09-30 09:00:00+00:00,421.2,13541.87,291.19,9361.96
1986-10-01 09:00:00+00:00,425.5,13680.12,294.26,9460.66
1986-10-30 09:00:00+00:00,404,12988.88,286.63,9215.36
1986-11-03 09:00:00+00:00,400.3,12869.93,282.9,9095.43
1986-12-01 09:00:00+00:00,399.6,12847.42,278.62,8957.83
1986-12-30 09:00:00+00:00,389.4,12519.48,265.68,8541.8
1987-01-02 09:00:00+00:00,402.4,12937.44,270.61,8700.3
1987-01-30 09:00:00+00:00,407.3,13094.98,265.95,8550.48
1987-02-02 09:00:00+00:00,406.45,13067.65,267.93,8614.14
1987-03-02 09:00:00+00:00,404.4,13001.74,259.61,8346.64
1987-03-30 09:00:00+00:00,421.8,13561.17,261.7,8413.84
1987-04-01 09:00:00+00:00,418.5,13455.07,261.01,8391.65
1987-04-30 09:00:00+00:00,454.5,14612.49,273.06,8779.07
1987-05-01 09:00:00+00:00,452.15,14536.94,270.83,8707.37
1987-06-01 09:00:00+00:00,443.4,14255.62,273.87,8805.11
1987-06-30 09:00:00+00:00,447.1,14374.58,277.87,8933.72
1987-07-01 09:00:00+00:00,449.5,14451.74,276.58,8892.24
1987-07-30 09:00:00+00:00,457.2,14699.3,286.02,9195.74
1987-08-03 09:00:00+00:00,473.25,15215.32,297.12,9552.62
1987-09-01 09:00:00+00:00,453.1,14567.48,276.62,8893.53
1987-09-30 09:00:00+00:00,459.15,14761.99,281.69,9056.53
1987-10-01 09:00:00+00:00,454.1,14599.63,279.45,8984.51
1987-10-30 09:00:00+00:00,468,15046.53,273.21,8783.89
1987-11-02 09:00:00+00:00,469.95,15109.22,271.54,8730.2
1987-11-30 09:00:00+00:00,493.9,15879.23,270.04,8681.98
1987-12-01 09:00:00+00:00,486.9,15654.18,268.86,8644.04
1987-12-30 09:00:00+00:00,486.9,15654.18,262.74,8447.27
1988-01-04 09:00:00+00:00,484.1,15564.15,258.32,8305.17
1988-02-01 09:00:00+00:00,454.65,14617.32,259.16,8332.18
1988-03-01 09:00:00+00:00,429.15,13797.47,242.18,7786.26
1988-03-30 09:00:00+00:00,454,14596.42,243.92,7842.2
1988-04-05 09:00:00+00:00,456,14660.72,241.68,7770.18
1988-05-03 09:00:00+00:00,444.3,14284.56,237.66,7640.94
1988-05-31 09:00:00+00:00,454,14596.42,245.83,7903.61
1988-06-01 09:00:00+00:00,457,14692.87,249.56,8023.53
1988-06-30 09:00:00+00:00,436.85,14045.03,255.17,8203.89
1988-07-01 09:00:00+00:00,436.5,14033.78,256.16,8235.72
1988-08-01 09:00:00+00:00,436.4,14030.57,254.88,8194.57
1988-08-30 09:00:00+00:00,429.4,13805.51,254.76,8190.71
1988-09-01 09:00:00+00:00,430.3,13834.45,256.06,8232.51
1988-09-30 09:00:00+00:00,396.15,12736.5,234.74,7547.06
1988-10-03 09:00:00+00:00,394.2,12673.81,232.7,7481.47
1988-10-31 09:00:00+00:00,412.3,13255.73,231.96,7457.68
1988-11-01 09:00:00+00:00,411,13213.94,232.51,7475.36
1988-11-30 09:00:00+00:00,421.3,13545.09,228.1,7333.57
1988-12-01 09:00:00+00:00,425.5,13680.12,229.44,7376.66
1988-12-30 09:00:00+00:00,410.15,13186.61,227.55,7315.89
1989-01-03 09:00:00+00:00,413.6,13297.53,226.3,7275.7
1989-01-30 09:00:00+00:00,394.3,12677.02,224.09,7204.65
1989-02-01 09:00:00+00:00,392,12603.07,224.58,7220.4
1989-03-01 09:00:00+00:00,386.1,12413.39,222.75,7161.57
1989-03-30 09:00:00+00:00,384,12345.87,227.19,7304.32
1989-04-03 09:00:00+00:00,385.3,12387.66,229.28,7371.51
1989-05-02 09:00:00+00:00,376.9,12117.6,223.88,7197.9
1989-05-30 09:00:00+00:00,362.1,11641.77,231.01,7427.13
1989-06-01 09:00:00+00:00,360.8,11599.97,228.98,7361.87
1989-06-30 09:00:00+00:00,371.15,11932.73,239.53,7701.06
1989-07-03 09:00:00+00:00,375.4,12069.37,238.88,7680.16
1989-07-31 09:00:00+00:00,369.1,11866.82,222.04,7138.74
1989-08-01 09:00:00+00:00,369.95,11894.15,223.06,7171.54
1989-08-30 09:00:00+00:00,361.2,11612.83,228.07,7332.61
1989-09-01 09:00:00+00:00,358.25,11517.99,228.96,7361.22
1989-10-02 09:00:00+00:00,366.45,11781.62,226.74,7289.85
1989-10-30 09:00:00+00:00,378.5,12169.04,240.85,7743.5
1989-11-01 09:00:00+00:00,373.6,12011.5,237.13,7623.9
1989-11-30 09:00:00+00:00,406.8,13078.9,259.36,8338.61
1989-12-01 09:00:00+00:00,414.15,13315.21,264.35,8499.04
1990-01-02 09:00:00+00:00,401.65,12913.33,247.35,7952.48
1990-01-30 09:00:00+00:00,417.8,13432.56,248.54,7990.73
1990-02-01 09:00:00+00:00,413.25,13286.28,245.5,7893
1990-03-01 09:00:00+00:00,406.25,13061.22,242.62,7800.4
1990-03-30 09:00:00+00:00,372.2,11966.49,226.37,7277.95
1990-04-02 09:00:00+00:00,368,11831.46,226.28,7275.06
1990-04-30 09:00:00+00:00,371.55,11945.59,227.53,7315.25
1990-05-01 09:00:00+00:00,368.95,11862,225.11,7237.44
1990-05-30 09:00:00+00:00,365.7,11757.51,214.3,6889.9
1990-06-01 09:00:00+00:00,363.1,11673.92,216.26,6952.91
1990-07-02 09:00:00+00:00,357.1,11481.01,203.24,6534.31
1990-07-30 09:00:00+00:00,367.8,11825.03,199.6,6417.28
1990-08-01 09:00:00+00:00,371.1,11931.12,199.71,6420.82
1990-08-30 09:00:00+00:00,385.8,12403.74,200.31,6440.11
1990-09-03 09:00:00+00:00,387.5,12458.4,207.2,6661.63
1990-10-01 09:00:00+00:00,400,12860.28,211.16,6788.94
1990-10-30 09:00:00+00:00,373.35,12003.46,191.46,6155.57
1990-11-01 09:00:00+00:00,380.1,12220.48,196.69,6323.72
1990-11-30 09:00:00+00:00,384.8,12371.59,198.59,6384.81
1990-12-03 09:00:00+00:00,381.75,12273.53,197.61,6353.3
1990-12-31 09:00:00+00:00,391,12570.92,203.01,6526.91
1991-01-02 09:00:00+00:00,392.5,12619.15,202.48,6509.87
1991-01-30 09:00:00+00:00,369.75,11887.72,188.79,6069.73
1991-02-01 09:00:00+00:00,367.95,11829.85,187.14,6016.68
1991-03-01 09:00:00+00:00,367.45,11813.77,193.34,6216.02
1991-04-02 09:00:00+00:00,357.9,11506.74,203.35,6537.84
1991-04-30 09:00:00+00:00,353.45,11363.66,206.88,6651.34
1991-05-01 09:00:00+00:00,356.25,11453.69,205.27,6599.57
1991-05-30 09:00:00+00:00,360.8,11599.97,209.2,6725.93
1991-06-03 09:00:00+00:00,361.5,11622.48,213.27,6856.78
1991-07-01 09:00:00+00:00,368.65,11852.36,226.71,7288.89
1991-07-30 09:00:00+00:00,362.3,11648.2,214.66,6901.47
1991-08-01 09:00:00+00:00,364.3,11712.5,216.14,6949.05
1991-08-30 09:00:00+00:00,347,11156.29,205.69,6613.08
1991-09-02 09:00:00+00:00,347.6,11175.58,206.17,6628.51
1991-09-30 09:00:00+00:00,350.5,11268.82,200.03,6431.1
1991-10-01 09:00:00+00:00,353,11349.2,201.91,6491.55
1991-10-30 09:00:00+00:00,359.8,11567.82,208.16,6692.49
1991-11-01 09:00:00+00:00,357.5,11493.88,205.46,6605.68
1991-12-02 09:00:00+00:00,368.25,11839.5,207.06,6657.12
1991-12-30 09:00:00+00:00,353.3,11358.84,188.48,6059.76
1992-01-02 09:00:00+00:00,351.2,11291.33,186.89,6008.64
1992-01-30 09:00:00+00:00,356.5,11461.72,198.69,6388.02
1992-02-03 09:00:00+00:00,357.1,11481.01,199.39,6410.53
1992-03-02 09:00:00+00:00,350.55,11270.43,199.89,6426.6
1992-03-30 09:00:00+00:00,342.75,11019.65,197.44,6347.83
1992-04-01 09:00:00+00:00,343.75,11051.8,199.18,6403.78
1992-04-30 09:00:00+00:00,336.25,10810.67,190.17,6114.1
1992-05-01 09:00:00+00:00,337.1,10838,189.36,6088.06
1992-06-01 09:00:00+00:00,336.8,10828.36,183.47,5898.69
1992-06-30 09:00:00+00:00,343.4,11040.55,180.78,5812.2
1992-07-01 09:00:00+00:00,343.6,11046.98,179.8,5780.7
1992-07-30 09:00:00+00:00,356.75,11469.76,186.41,5993.21
1992-08-03 09:00:00+00:00,357.3,11487.45,185.39,5960.42
1992-09-01 09:00:00+00:00,342.65,11016.44,171.89,5526.38
1992-09-30 09:00:00+00:00,349,11220.59,196.07,6303.79
1992-10-01 09:00:00+00:00,347.6,11175.58,197.78,6358.77
1992-10-30 09:00:00+00:00,338.8,10892.66,215.43,6926.23
1992-11-02 09:00:00+00:00,339.3,10908.73,218.97,7040.04
1992-11-30 09:00:00+00:00,333.7,10728.69,221.43,7119.13
1992-12-01 09:00:00+00:00,334.6,10757.62,220.54,7090.52
1992-12-30 09:00:00+00:00,332.3,10683.68,219.99,7072.83
1993-01-04 09:00:00+00:00,329.4,10590.44,219.02,7041.65
1993-02-01 09:00:00+00:00,329.5,10593.66,224.78,7226.83
1993-03-01 09:00:00+00:00,328.4,10558.29,229.39,7375.05
1993-03-30 09:00:00+00:00,333.2,10712.61,223.32,7179.89
1993-04-01 09:00:00+00:00,337,10834.79,223.09,7172.5
1993-04-30 09:00:00+00:00,353.45,11363.66,224.47,7216.87
1993-05-04 09:00:00+00:00,353.4,11362.06,224.82,7228.12
1993-06-01 09:00:00+00:00,378.25,12161,242.19,7786.58
1993-06-30 09:00:00+00:00,379,12185.12,251.33,8080.44
1993-07-01 09:00:00+00:00,377.85,12148.14,253.34,8145.06
1993-07-30 09:00:00+00:00,403.7,12979.24,272.77,8769.75
1993-08-02 09:00:00+00:00,406.7,13075.69,274.67,8830.83
1993-08-31 09:00:00+00:00,370.6,11915.05,247.07,7943.47
1993-09-01 09:00:00+00:00,371.8,11953.63,249.11,8009.06
1993-09-30 09:00:00+00:00,352.65,11337.94,233.54,7508.47
1993-10-01 09:00:00+00:00,353.9,11378.13,237.28,7628.72
1993-11-01 09:00:00+00:00,367.95,11829.85,247.86,7968.87
1993-11-30 09:00:00+00:00,370.8,11921.48,249.26,8013.88
1993-12-01 09:00:00+00:00,370.1,11898.97,249.7,8028.03
1993-12-30 09:00:00+00:00,391.5,12587,264.44,8501.93
1994-01-04 09:00:00+00:00,395,12699.53,266.66,8573.31
1994-01-31 09:00:00+00:00,378.2,12159.39,252.54,8119.34
1994-02-01 09:00:00+00:00,382.1,12284.78,253.85,8161.46
1994-03-01 09:00:00+00:00,381.1,12252.63,255.91,8227.69
1994-03-30 09:00:00+00:00,386.75,12434.28,261.74,8415.12
1994-04-05 09:00:00+00:00,387.4,12455.18,263.77,8480.39
1994-05-03 09:00:00+00:00,375.7,12079.02,248.48,7988.81
1994-05-31 09:00:00+00:00,386.25,12418.21,255.71,8221.26
1994-06-01 09:00:00+00:00,387.25,12450.36,255.98,8229.94
1994-06-30 09:00:00+00:00,385.4,12390.88,251.03,8070.79
1994-07-01 09:00:00+00:00,386.8,12435.89,252.25,8110.01
1994-08-01 09:00:00+00:00,384,12345.87,248.79,7998.77
1994-08-30 09:00:00+00:00,386.15,12414.99,251.78,8094.9
1994-09-01 09:00:00+00:00,386,12410.17,251.22,8076.9
1994-09-30 09:00:00+00:00,395.35,12710.78,250.16,8042.82
1994-10-03 09:00:00+00:00,393.45,12649.69,249.64,8026.1
1994-10-31 09:00:00+00:00,387.4,12455.18,238.66,7673.09
1994-11-01 09:00:00+00:00,383.45,12328.19,233.95,7521.66
1994-11-30 09:00:00+00:00,383.35,12324.97,245.12,7880.78
1994-12-01 09:00:00+00:00,381.2,12255.85,243.14,7817.12
1994-12-30 09:00:00+00:00,382.5,12297.64,244.57,7863.1
1995-01-03 09:00:00+00:00,381.4,12262.28,244.32,7855.06
1995-01-30 09:00:00+00:00,375.9,12085.45,236.52,7604.28
1995-02-01 09:00:00+00:00,376.25,12096.7,237.91,7648.97
1995-03-01 09:00:00+00:00,376.3,12098.31,237.83,7646.4
1995-03-30 09:00:00+00:00,382.1,12284.78,237.17,7625.18
1995-04-03 09:00:00+00:00,392.25,12611.11,242.46,7795.26
1995-05-01 09:00:00+00:00,386.5,12426.25,239.63,7704.27
1995-05-30 09:00:00+00:00,386.1,12413.39,241.43,7762.14
1995-06-01 09:00:00+00:00,383.2,12320.15,241.8,7774.04
1995-06-30 09:00:00+00:00,387.6,12461.61,243.32,7822.91
1995-07-03 09:00:00+00:00,384.35,12357.12,241.05,7749.93
1995-07-31 09:00:00+00:00,383.35,12324.97,239.3,7693.66
1995-08-01 09:00:00+00:00,381.75,12273.53,239.09,7686.91
1995-08-30 09:00:00+00:00,381.9,12278.35,247.18,7947.01
1995-09-01 09:00:00+00:00,381.8,12275.14,245.93,7906.82
1995-10-02 09:00:00+00:00,383.1,12316.93,242.39,7793.01
1995-10-30 09:00:00+00:00,382.05,12283.17,242.7,7802.97
1995-11-01 09:00:00+00:00,382.5,12297.64,242.26,7788.83
1995-11-30 09:00:00+00:00,387.85,12469.65,252.51,8118.37
1995-12-01 09:00:00+00:00,387.15,12447.14,253.5,8150.2
1996-01-02 09:00:00+00:00,387.1,12445.54,250.15,8042.5
1996-01-30 09:00:00+00:00,406.7,13075.69,269.91,8677.8
1996-02-01 09:00:00+00:00,406.6,13072.47,268.53,8633.43
1996-03-01 09:00:00+00:00,400.3,12869.93,262.3,8433.13
1996-04-01 09:00:00+00:00,395,12699.53,259.02,8327.67
1996-04-30 09:00:00+00:00,390.15,12543.6,258.72,8318.03
1996-05-01 09:00:00+00:00,391,12570.92,261.14,8395.83
1996-05-30 09:00:00+00:00,391.55,12588.61,254.87,8194.25
1996-06-03 09:00:00+00:00,390.8,12564.49,252.05,8103.58
1996-07-01 09:00:00+00:00,380.6,12236.56,245.03,7877.89
1996-07-30 09:00:00+00:00,384.9,12374.8,247.05,7942.83
1996-08-01 09:00:00+00:00,386.65,12431.07,248.23,7980.77
1996-08-30 09:00:00+00:00,387.25,12450.36,248.62,7993.31
1996-09-02 09:00:00+00:00,386.9,12439.11,247.51,7957.62
1996-09-30 09:00:00+00:00,379.3,12194.76,242.57,7798.8
1996-10-01 09:00:00+00:00,377.05,12122.42,240.8,7741.89
1996-10-30 09:00:00+00:00,380.3,12226.91,234.46,7538.05
1996-11-01 09:00:00+00:00,377.2,12127.24,229.96,7393.37
1996-12-02 09:00:00+00:00,370.5,11911.83,219.79,7066.4
1996-12-30 09:00:00+00:00,369.6,11882.9,218.76,7033.29
1997-01-02 09:00:00+00:00,367.8,11825.03,215.71,6935.23
1997-01-30 09:00:00+00:00,349.3,11230.24,215.66,6933.62
1997-02-03 09:00:00+00:00,343.75,11051.8,214.74,6904.04
1997-03-03 09:00:00+00:00,361.8,11632.12,222.92,7167.03
